lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
game8-458508-check-7773320	check	7773320	identity_region	{"item_name":"Ailment Talisman","region":"Gravesite"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-points-of-interest	Game8's Gravesite Plain guide lists the uniquely named Ailment Talisman at Abandoned Ailing Village, matching AP check 7773320 in Gravesite.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove access logic, route order, or alternate-acquisition absence.
game8-458508-check-7773324	check	7773324	identity_region	{"item_name":"Revered Spirit Ash","location":"Abandoned Ailing Village statue","region":"Gravesite"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-revered-spirit-ash-locations	Game8's Gravesite Plain table places a Revered Spirit Ash north of Abandoned Ailing Village at the cliff edge, matching AP check 7773324's village-statue location in Gravesite.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by the named village location; this does not prove access logic or route order.
game8-458508-check-7773485	check	7773485	identity_region	{"item_name":"Scadutree Fragment","location":"Pillar Path Cross","region":"Gravesite"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-scadutree-fragment-locations	Game8's Gravesite Plain table places a Scadutree Fragment beside Miquella's Cross at Pillar Path Cross with Thiollier nearby, exactly matching AP check 7773485.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by Pillar Path Cross and Thiollier; this does not prove access logic or route order.
game8-459522-check-7773500	check	7773500	identity_region	{"item_name":"Scadutree Fragment","location":"Highroad Cross","region":"Scadu Altus"}	wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459522:#scadu-altus-scadutree-fragment-locations	Game8's Scadu Altus table places a Scadutree Fragment next to the Highroad Cross site of grace, exactly matching AP check 7773500.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by Highroad Cross; this does not prove access logic or route order.
game8-459522-check-7774557	check	7774557	identity_region	{"item_name":"Scadutree Fragment","location":"Church of the Crusade","region":"Scadu Altus"}	wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459522:#scadu-altus-scadutree-fragment-locations	Game8's Scadu Altus table places two Scadutree Fragments by the central Marika statue in the Church of the Crusade, matching AP check 7774557.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by Church of the Crusade; this does not prove access logic or route order.
game8-459522-check-7900001	check	7900001	identity_region	{"item_name":"Scadutree Fragment","source":"Golden Hippopotamus","region":"Scadu Altus"}	wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459522:#scadu-altus-scadutree-fragment-locations	Game8's Scadu Altus table states that a Scadutree Fragment is obtained by defeating the Golden Hippopotamus in Shadow Keep, exactly matching AP check 7900001's Hippo source.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by its Golden Hippopotamus source; this supports the coarse AP Scadu Altus grouping but does not prove access logic or route order.
game8-458828-check-7773766	check	7773766	identity_region	{"item_name":"Igon's Greatbow","region":"Jagged Peak"}	wiki:game8:igon-quest:20260902	gameplay-guide:game8	lead_only	unknown	game8:458828:#igon-armor-and-weapon-drops	Game8 states that returning to Igon at the Foot of the Jagged Peak after Bayle allows looting Igon's Greatbow; the exact item and acquisition anchor identify AP check 7773766 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; project flag evidence disambiguates the post-Bayle lot. It does not prove v1.17 access logic or event predicates.
game8-458828-check-7900108	check	7900108	identity_region	{"item_name":"Igon's Helm","region":"Jagged Peak"}	wiki:game8:igon-quest:20260902	gameplay-guide:game8	lead_only	unknown	game8:458828:#igon-armor-and-weapon-drops	Game8 states that returning to Igon at the Foot of the Jagged Peak after Bayle allows looting Igon's Helm; the exact item and acquisition anchor identify AP check 7900108 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; project flag evidence disambiguates the post-Bayle lot. It does not prove v1.17 access logic or event predicates.
game8-458828-check-7900109	check	7900109	identity_region	{"item_name":"Igon's Armor","region":"Jagged Peak"}	wiki:game8:igon-quest:20260902	gameplay-guide:game8	lead_only	unknown	game8:458828:#igon-armor-and-weapon-drops	Game8 states that returning to Igon at the Foot of the Jagged Peak after Bayle allows looting Igon's Armor; the exact item and acquisition anchor identify AP check 7900109 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; project flag evidence disambiguates the post-Bayle lot. It does not prove v1.17 access logic or event predicates.
game8-458828-check-7900110	check	7900110	identity_region	{"item_name":"Igon's Gauntlets","region":"Jagged Peak"}	wiki:game8:igon-quest:20260902	gameplay-guide:game8	lead_only	unknown	game8:458828:#igon-armor-and-weapon-drops	Game8 states that returning to Igon at the Foot of the Jagged Peak after Bayle allows looting Igon's Gauntlets; the exact item and acquisition anchor identify AP check 7900110 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; project flag evidence disambiguates the post-Bayle lot. It does not prove v1.17 access logic or event predicates.
game8-458828-check-7900111	check	7900111	identity_region	{"item_name":"Igon's Loincloth","region":"Jagged Peak"}	wiki:game8:igon-quest:20260902	gameplay-guide:game8	lead_only	unknown	game8:458828:#igon-armor-and-weapon-drops	Game8 states that returning to Igon at the Foot of the Jagged Peak after Bayle allows looting Igon's Loincloth; the exact item and acquisition anchor identify AP check 7900111 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; project flag evidence disambiguates the post-Bayle lot. It does not prove v1.17 access logic or event predicates.
game8-528563-check-7773652	check	7773652	identity_region	{"item_name":"Red Fulgurbloom","region":"Jagged Peak"}	wiki:game8:red-fulgurbloom:20260902	gameplay-guide:game8	lead_only	unknown	game8:528563:#how-to-get-red-fulgurblooms	Game8 states that Red Fulgurbloom is found in the fields of Jagged Peak; the exact item name identifies AP check 7773652 in Jagged Peak.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove the exact pickup coordinate, v1.17 access logic, respawn behavior, or route order.
game8-458939-check-7900143	check	7900143	identity_region	{"item_name":"Crimson Amber Medallion +3","location":"Fog Rift Catacombs","region":"Gravesite"}	wiki:game8:crimson-amber-3:20260902;wiki:game8:fog-rift-catacombs:20260902	gameplay-guide:game8	lead_only	unknown	game8:458939:#crimson-amber-medallion-3-location;game8:458920:#fog-rift-catacombs-bosses	Game8's item guide says the uniquely named Crimson Amber Medallion +3 is a Death Knight reward in Fog Rift Catacombs; its dungeon guide explicitly places that dungeon in Gravesite Plain and repeats the reward, exactly identifying AP check 7900143.	One commercial-guide family across item-specific and dungeon-specific pages, both live retrievals pinned by response-body hashes. This supports identity and coarse region only; it does not prove access logic or route order.
game8-459452-check-7770673	check	7770673	identity_region	{"item_name":"Remembrance of the Mother of Fingers","source":"Metyr, Mother of Fingers","region":"Scadu Altus"}	wiki:game8:mother-of-fingers-remembrance:20260902;wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459452:#remembrance-of-the-mother-of-fingers-location;game8:459522:#scadu-altus-dungeons	Game8's item guide says Metyr drops the uniquely named Remembrance of the Mother of Fingers at the Finger Ruins of Miyr; its Scadu Altus guide places the Finger Ruins of Miyr in that region, exactly identifying AP check 7770673.	One commercial-guide family across item-specific and regional pages, both live retrievals pinned by response-body hashes. This supports identity and coarse region only; it does not prove Ymir quest access logic or route order.
game8-458996-check-7771981	check	7771981	identity_region	{"item_name":"Fire Knight Hilde","location":"Specimen Storehouse","region":"Shadow Keep"}	wiki:game8:fire-knight-hilde:20260902	gameplay-guide:game8	lead_only	unknown	game8:458996:#fire-knight-hilde-location	Game8's item guide places the uniquely named Fire Knight Hilde spirit ash in the Specimen Storehouse above Shadow Keep, exactly identifying AP check 7771981.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove access logic or route order.
game8-458815-check-7773291	check	7773291	identity_region	{"item_name":"Stone-Sheathed Sword","location":"Fog Rift Catacombs","region":"Gravesite"}	wiki:game8:stone-sheathed-sword:20260902;wiki:game8:fog-rift-catacombs:20260902	gameplay-guide:game8	lead_only	unknown	game8:458815:#fog-rift-catacombs-location;game8:458920:#stone-sheathed-sword-altar	Game8's item and Fog Rift Catacombs guides both identify the Stone-Sheathed Sword altar there, while the dungeon guide explicitly places Fog Rift Catacombs in Gravesite Plain, exactly identifying AP check 7773291.	One commercial-guide family across item-specific and dungeon-specific pages, both live retrievals pinned by response-body hashes. This supports identity and coarse region only; the altar's transformation state and access logic remain unproven.
game8-460490-check-7773850	check	7773850	identity_region	{"item_name":"Demi-Human Swordsman Yosh","location":"Belurat Gaol","region":"Gravesite"}	wiki:game8:belurat-gaol:20260902;wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:460490:#belurat-gaol-boss;game8:458508:#gravesite-plain-dungeons	Game8's Belurat Gaol guide states that defeating Demi-Human Swordmaster Onze grants the uniquely named Demi-Human Swordsman Yosh spirit ash; its Gravesite Plain guide places Belurat Gaol in that region, exactly identifying AP check 7773850.	One commercial-guide family across dungeon-specific and regional pages, both live retrievals pinned by response-body hashes. This supports identity and coarse region only; it does not prove access logic.
game8-459626-check-7773854	check	7773854	identity_region	{"item_name":"Dragon-Hunter's Great Katana","location":"Dragon's Pit","region":"Gravesite"}	wiki:game8:dragons-pit:20260902	gameplay-guide:game8	lead_only	unknown	game8:459626:#dragons-pit-location;game8:459626:#dragons-pit-rewards	Game8's Dragon's Pit guide explicitly places the dungeon in Gravesite Plain and states that Ancient Dragon-Man drops the uniquely named Dragon-Hunter's Great Katana there, exactly identifying AP check 7773854.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove access logic.
game8-458993-check-7773851	check	7773851	identity_region	{"item_name":"Curseblade Meera","location":"Bonny Gaol","region":"Scadu Altus"}	wiki:game8:curseblade-meera:20260902;wiki:game8:bonny-gaol:20260902	gameplay-guide:game8	lead_only	unknown	game8:458993:#curseblade-meera-location;game8:461358:#bonny-gaol-location	Game8's item guide says Curseblade Labirith in Bonny Gaol grants the uniquely named Curseblade Meera spirit ash; its dungeon guide explicitly places Bonny Gaol in Scadu Altus, exactly identifying AP check 7773851.	One commercial-guide family across item-specific and dungeon-specific pages, both live retrievals pinned by response-body hashes. This supports identity and coarse region only; it does not prove access logic.
game8-461358-check-7772441	check	7772441	identity_region	{"item_name":"Lost Ashes of War","location":"Bonny Gaol","region":"Scadu Altus"}	wiki:game8:bonny-gaol:20260902	gameplay-guide:game8	lead_only	unknown	game8:461358:#lost-ashes-of-war	Game8's Bonny Gaol guide explicitly places the dungeon in Scadu Altus and identifies a Lost Ashes of War on a corpse beneath falling water in the living-jar room, matching AP check 7772441.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by the Bonny Gaol dungeon and described pickup room; this does not prove access logic.
game8-458735-check-7773767	check	7773767	identity_region	{"item_name":"Dryleaf Arts","skill":"Palm Blast","location":"Moorth Ruins","region":"Scadu Altus"}	wiki:game8:dryleaf-arts:20260902	gameplay-guide:game8	lead_only	unknown	game8:458735:#dryleaf-arts-location;game8:458735:#basic-information	Game8's item guide states that Dryleaf Dane awards Dryleaf Arts at Moorth Ruins in Scadu Altus and identifies Palm Blast as its skill, exactly matching AP check 7773767.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove duel access logic.
game8-revered-check-7771962	check	7771962	identity_region	{"item_name":"Revered Spirit Ash","location":"Storehouse, Seventh Floor","region":"Shadow Keep"}	wiki:game8:revered-spirit-ashes:20260902	gameplay-guide:game8	lead_only	unknown	game8:Revered-Spirit-Ash-Locations:#seventh-floor-of-the-shadow-keep	Game8's collectible guide has a Shadow Keep section that places a Revered Spirit Ash on the hanging specimen by the Storehouse, Seventh Floor site of grace, exactly matching AP check 7771962.	One commercial-guide family and a live retrieval pinned by response-body hash. The repeated item name is disambiguated by the floor and hanging specimen; this does not prove access logic.
game8-459889-check-7771967	check	7771967	identity_region	{"item_name":"Impenetrable Thorns","location":"Specimen Storehouse, Seventh Floor","region":"Shadow Keep"}	wiki:game8:impenetrable-thorns:20260902	gameplay-guide:game8	lead_only	unknown	game8:459889:#impenetrable-thorns-build-guide	Game8's guide says the uniquely named Impenetrable Thorns sorcery is acquired from the Shadow Keep Specimen Storehouse on the Seventh Floor, exactly identifying AP check 7771967.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove access logic.
game8-459941-check-7771982	check	7771982	identity_region	{"item_name":"Winged Serpent Helm","location":"Specimen Storehouse","region":"Shadow Keep"}	wiki:game8:specimen-storehouse:20260902	gameplay-guide:game8	lead_only	unknown	game8:459941:#winged-serpent-helm	Game8's Specimen Storehouse guide states that the Fire Knight guarding the Dark Chamber entrance drops the uniquely named Winged Serpent Helm, exactly identifying AP check 7771982 in Shadow Keep.	One commercial-guide family and a live retrieval pinned by response-body hash. This supports identity and coarse region only; it does not prove access logic.
game8-wave2-check-7771791	check	7771791	identity_region	{"item_name":"Scadutree Fragment","location":"Belurat spider-scorpion room Cross","region":"Belurat"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-scadutree-fragment-locations	Game8 places the Fragment beside Miquellas Cross in the Belurat spider-scorpion storage room, exactly identifying AP check 7771791.	Identity and region only; no access or route-order claim.
game8-wave2-check-7771862	check	7771862	identity_region	{"item_name":"Scadutree Fragment","location":"Enir-Ilim rooftops altar","region":"Enir Ilim"}	wiki:game8:enir-ilim:20260902	gameplay-guide:game8	lead_only	unknown	game8:459961:#all-enir-ilim-scadutree-fragment-locations	Game8 places the Fragment at the Enir-Ilim rooftops altar, exactly identifying AP check 7771862.	Identity and region only; no access or route-order claim.
game8-wave2-check-7773508	check	7773508	identity_region	{"item_name":"Scadutree Fragment","location":"Marika statue camp on road to Shadow Keep","region":"Scadu Altus"}	wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459522:#scadu-altus-scadutree-fragment-locations	Game8 places the Fragment at the Marika statue camp on the road to Shadow Keep, exactly identifying AP check 7773508.	Identity and region only; no access or route-order claim.
game8-wave2-check-7774548	check	7774548	identity_region	{"item_name":"Scadutree Fragment","source":"Golden Hippopotamus west of Viaduct Minor Tower","region":"Ancient Ruins"}	wiki:game8:ancient-rauh:20260902	gameplay-guide:game8	lead_only	unknown	game8:460470:#rauh-ruins-scadutree-fragment-locations	Game8 places the Fragment on the Golden Hippopotamus west of Viaduct Minor Tower, exactly identifying AP check 7774548.	Identity and region only; no event-timing or access claim.
game8-wave2-check-7774549	check	7774549	identity_region	{"item_name":"Scadutree Fragment","source":"pot-carrying shadow in Rauh underground ruins","region":"Ancient Ruins"}	wiki:game8:ancient-rauh:20260902	gameplay-guide:game8	lead_only	unknown	game8:460470:#rauh-ruins-scadutree-fragment-locations	Game8 places the Fragment on a pot-carrying shadow in the Rauh underground ruins, exactly identifying AP check 7774549.	Identity and region only; no event-timing or access claim.
game8-wave2-check-7774552	check	7774552	identity_region	{"item_name":"Scadutree Fragment","source":"pot-carrying shadow east of Scorched Ruins","region":"Gravesite"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-scadutree-fragment-locations	Game8 places the Fragment on the pot-carrying shadow east of Scorched Ruins, exactly identifying AP check 7774552.	Identity and region only; no event-timing or access claim.
game8-wave2-check-7774554	check	7774554	identity_region	{"item_name":"Scadutree Fragment","location":"Marika statue beside Castle Front","region":"Gravesite"}	wiki:game8:gravesite-plain:20260902	gameplay-guide:game8	lead_only	unknown	game8:458508:#gravesite-plain-scadutree-fragment-locations	Game8 places the Fragment at the Marika statue beside Castle Front, exactly identifying AP check 7774554.	Identity and region only; no access or route-order claim.
game8-wave2-check-7774562	check	7774562	identity_region	{"item_name":"Scadutree Fragment","location":"Moorth Ruins Cross","region":"Scadu Altus"}	wiki:game8:scadu-altus:20260902	gameplay-guide:game8	lead_only	unknown	game8:459522:#scadu-altus-scadutree-fragment-locations	Game8 places the Fragment next to Moorth Ruins Cross, exactly identifying AP check 7774562.	Identity and region only; no access or route-order claim.
