lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
redmaw-d8-45-check-7773626	check	7773626	identity_region	"{""item_name"":""Ghost Glovewort [7]"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-45	The walkthrough records Ghost Glovewort [7] in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-50-check-7774095	check	7774095	identity_region	"{""item_name"":""Smithscript Spear"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-50	The walkthrough records Smithscript Spear in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-56-check-7774093	check	7774093	identity_region	"{""item_name"":""Smithing Talisman"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-56	The walkthrough records Smithing Talisman in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-59-check-7774096	check	7774096	identity_region	"{""item_name"":""Smithscript Cirque"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-59	The walkthrough records Smithscript Cirque in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-6-check-7773425	check	7773425	identity_region	"{""item_name"":""Shadow Realm Rune [2]"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-6	The walkthrough records Shadow Realm Rune [2] in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-60-check-7772452	check	7772452	identity_region	"{""item_name"":""Ancient Meteoric Ore Greatsword"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-60	The walkthrough records Ancient Meteoric Ore Greatsword in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-66-check-7773554	check	7773554	identity_region	"{""item_name"":""Shattered Stone Talisman"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-66	The walkthrough records Shattered Stone Talisman in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-67-check-7773877	check	7773877	identity_region	"{""item_name"":""Dragon Heart"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-67	The walkthrough records Dragon Heart in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-68-check-7773520	check	7773520	identity_region	"{""item_name"":""Repeating Crossbow"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-68	The walkthrough records Repeating Crossbow in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-78-check-7773528	check	7773528	identity_region	"{""item_name"":""Flamedrake Talisman +3"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-78	The walkthrough records Flamedrake Talisman +3 in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-8-check-7773635	check	7773635	identity_region	"{""item_name"":""Starlight Shards"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-8	The walkthrough records Starlight Shards in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-86-check-7773524	check	7773524	identity_region	"{""item_name"":""Messmer Soldier Ashes"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-86	The walkthrough records Messmer Soldier Ashes in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-87-check-7773881	check	7773881	identity_region	"{""item_name"":""Ash of War: Aspects of the Crucible: Wings"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-87	The walkthrough records Ash of War: Aspects of the Crucible: Wings in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-88-check-7770165	check	7770165	identity_region	"{""item_name"":""Battlefield Priest's Cookbook [2]"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-88	The walkthrough records Battlefield Priest's Cookbook [2] in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d8-92-check-7773543	check	7773543	identity_region	"{""item_name"":""Blessing of Marika"",""region"":""Scadu Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#scadu-west:d8-92	The walkthrough records Blessing of Marika in its scadu-west segment; that item name identifies one current AP check in Scadu Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-16-check-7772454	check	7772454	identity_region	"{""item_name"":""Smithscript Axe"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-16	The walkthrough records Smithscript Axe in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-16-check-7772461	check	7772461	identity_region	"{""item_name"":""Smithing Stone [4]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-16	The walkthrough records Smithing Stone [4] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-18-check-7772460	check	7772460	identity_region	"{""item_name"":""Smithscript Greathammer"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-18	The walkthrough records Smithscript Greathammer in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-19-check-7772455	check	7772455	identity_region	"{""item_name"":""Ancient Dragon Smithing Stone"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-19	The walkthrough records Ancient Dragon Smithing Stone in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-2-check-7773330	check	7773330	identity_region	"{""item_name"":""Scadutree Fragment"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-2	The walkthrough records Scadutree Fragment in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-20-check-7772456	check	7772456	identity_region	"{""item_name"":""Smithscript Shield"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-20	The walkthrough records Smithscript Shield in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-26-check-7772458	check	7772458	identity_region	"{""item_name"":""Somber Smithing Stone [8]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-26	The walkthrough records Somber Smithing Stone [8] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-28-check-7772453	check	7772453	identity_region	"{""item_name"":""Taylew the Golem Smith"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-28	The walkthrough records Taylew the Golem Smith in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-3-check-7772459	check	7772459	identity_region	"{""item_name"":""Shadow Realm Rune [3]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-3	The walkthrough records Shadow Realm Rune [3] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-39-check-7773873	check	7773873	identity_region	"{""item_name"":""Red Bear's Claw"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-39	The walkthrough records Red Bear's Claw in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-45-check-7773334	check	7773334	identity_region	"{""item_name"":""Revered Spirit Ash"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-45	The walkthrough records Revered Spirit Ash in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-52-check-7773335	check	7773335	identity_region	"{""item_name"":""Two-Handed Sword Talisman"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-52	The walkthrough records Two-Handed Sword Talisman in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-56-check-7773336	check	7773336	identity_region	"{""item_name"":""Divine Bird Warrior Ornis"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-56	The walkthrough records Divine Bird Warrior Ornis in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-57-check-7773255	check	7773255	identity_region	"{""item_name"":""Gravebird's Blackquill Armor"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-57	The walkthrough records Gravebird's Blackquill Armor in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-60-check-7773900	check	7773900	identity_region	"{""item_name"":""Ash of War: The Poison Flower Blooms Twice"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-60	The walkthrough records Ash of War: The Poison Flower Blooms Twice in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-64-check-7773874	check	7773874	identity_region	"{""item_name"":""Roar of Rugalea"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-64	The walkthrough records Roar of Rugalea in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-67-check-7770151	check	7770151	identity_region	"{""item_name"":""Greater Potentate's Cookbook [8]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-67	The walkthrough records Greater Potentate's Cookbook [8] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-68-check-7774034	check	7774034	identity_region	"{""item_name"":""Ghost Glovewort [6]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-68	The walkthrough records Ghost Glovewort [6] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-75-check-7774042	check	7774042	identity_region	"{""item_name"":""Shadow Realm Rune [4]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-75	The walkthrough records Shadow Realm Rune [4] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-77-check-7774033	check	7774033	identity_region	"{""item_name"":""Black Knight Captain Huw"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-77	The walkthrough records Black Knight Captain Huw in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-79-check-7774035	check	7774035	identity_region	"{""item_name"":""Imp Head (Lion)"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-79	The walkthrough records Imp Head (Lion) in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-80-check-7774036	check	7774036	identity_region	"{""item_name"":""Knight's Lightning Spear"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-80	The walkthrough records Knight's Lightning Spear in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-83-check-7774040	check	7774040	identity_region	"{""item_name"":""Great Ghost Glovewort"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-83	The walkthrough records Great Ghost Glovewort in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-84-check-7774041	check	7774041	identity_region	"{""item_name"":""Ghost Glovewort [8]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-84	The walkthrough records Ghost Glovewort [8] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-85-check-7770161	check	7770161	identity_region	"{""item_name"":""Ancient Dragon Knight's Cookbook [2]"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-85	The walkthrough records Ancient Dragon Knight's Cookbook [2] in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-88-check-7773848	check	7773848	identity_region	"{""item_name"":""Death Knight's Longhaft Axe"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-88	The walkthrough records Death Knight's Longhaft Axe in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-d9-9-check-7773899	check	7773899	identity_region	"{""item_name"":""Ash of War: Scattershot Throw"",""region"":""Rauh Base""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#rauh-base:d9-9	The walkthrough records Ash of War: Scattershot Throw in its rauh-base segment; that item name identifies one current AP check in Rauh Base.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w1-11-check-7774591	check	7774591	identity_region	"{""item_name"":""Strength!"",""region"":""Limgrave""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#tutorial:w1-11	The walkthrough records Strength! in its tutorial segment; that item name identifies one current AP check in Limgrave.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w1-13-check-7773661	check	7773661	identity_region	"{""item_name"":""Tarnished's Furled Finger"",""region"":""Limgrave""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#tutorial:w1-13	The walkthrough records Tarnished's Furled Finger in its tutorial segment; that item name identifies one current AP check in Limgrave.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-10-check-7770700	check	7770700	identity_region	"{""item_name"":""Flame of the Fell God"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-10	The walkthrough records Flame of the Fell God in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-12-check-7772578	check	7772578	identity_region	"{""item_name"":""Fire Monks' Prayerbook"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-12	The walkthrough records Fire Monks' Prayerbook in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-12-check-7772579	check	7772579	identity_region	"{""item_name"":""Dappled Cured Meat"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-12	The walkthrough records Dappled Cured Meat in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-12-check-7774594	check	7774594	identity_region	"{""item_name"":""Fire Spur Me"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-12	The walkthrough records Fire Spur Me in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-17-check-7774212	check	7774212	identity_region	"{""item_name"":""Wraith Calling Bell"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-17	The walkthrough records Wraith Calling Bell in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-21-check-7773675	check	7773675	identity_region	"{""item_name"":""Dexterity-knot Crystal Tear"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-21	The walkthrough records Dexterity-knot Crystal Tear in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-23-check-7770595	check	7770595	identity_region	"{""item_name"":""Rya's Necklace"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-23	The walkthrough records Rya's Necklace in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-32-check-7770086	check	7770086	identity_region	"{""item_name"":""Nomadic Warrior's Cookbook [12]"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-32	The walkthrough records Nomadic Warrior's Cookbook [12] in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-33-check-7770740	check	7770740	identity_region	"{""item_name"":""Bloodflame Blade"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-33	The walkthrough records Bloodflame Blade in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w10-39-check-7770738	check	7770738	identity_region	"{""item_name"":""Ash of War: Vow of the Indomitable"",""region"":""Liurnia""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#south-liurnia:w10-39	The walkthrough records Ash of War: Vow of the Indomitable in its south-liurnia segment; that item name identifies one current AP check in Liurnia.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
